DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
5105487,1,2,1,15,1,55.308268229,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105488,1,1,1,15,1,87.270787672,15,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105488,1,2,1,15,1,87.270787672,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105488,1,3,1,15,1,87.270787672,15,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105489,1,1,1,15,1,122.66664881,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105489,1,2,1,15,1,122.66664881,15,2020,01,202001,50,2,2,4,2,2,2,1,,,,,,,1,1
5105490,1,1,1,15,1,92.568020855,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105490,1,2,1,15,1,92.568020855,15,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5105490,1,3,1,15,1,92.568020855,15,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5105491,1,1,1,15,1,122.66664881,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105491,1,2,1,15,1,122.66664881,15,2020,01,202001,50,2,2,2,2,2,2,1,,,,,,,1,1
5105492,1,1,1,15,1,153.23545752,15,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105492,1,2,1,15,1,153.23545752,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105492,1,3,1,15,1,153.23545752,15,2020,01,202001,50,2,3,2,2,2,2,1,,,,,,,1,1
5105492,1,4,1,15,1,153.23545752,15,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5105492,1,5,1,15,1,153.23545752,15,2020,01,202001,50,,5,1,,,,,,,,,,,,1
5105493,1,1,1,15,1,98.924025824,15,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105494,1,1,1,15,1,55.308268229,15,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5105495,1,1,1,15,1,112.45451864,15,2020,01,202001,50,,1,4,2,2,2,2,1,2,2,,1,1,1,1
5105495,1,2,1,15,1,112.45451864,15,2020,01,202001,50,,2,6,2,1,,,,,,,,,,1
5105496,1,1,1,15,1,111.50713859,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105497,1,1,1,15,1,55.308268229,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105497,1,2,1,15,1,55.308268229,15,2020,01,202001,50,,2,6,2,1,,,,,,,,,,1
5105497,1,3,1,15,1,55.308268229,15,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5105498,1,1,1,15,1,98.924025824,15,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105499,1,1,1,15,1,55.308268229,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105499,1,2,1,15,1,55.308268229,15,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105500,1,1,1,15,1,111.50713859,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105501,1,1,1,15,1,111.50713859,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105502,1,1,1,15,1,138.46510156,15,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5105502,1,2,1,15,1,138.46510156,15,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5105502,1,4,1,15,1,138.46510156,15,2020,01,202001,50,,4,6,2,2,2,2,2,,,,,,,1
5105502,1,5,1,15,1,138.46510156,15,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5105503,1,1,1,15,1,111.50713859,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105504,1,1,1,15,1,145.83481637,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105504,1,2,1,15,1,145.83481637,15,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105504,1,3,1,15,1,145.83481637,15,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5105505,1,1,1,15,1,60.155596111,15,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5105505,1,2,1,15,1,60.155596111,15,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105505,1,3,1,15,1,60.155596111,15,2020,01,202001,50,,3,6,2,1,,,,,,,,,,1
5105505,1,4,1,15,1,60.155596111,15,2020,01,202001,50,,4,6,2,1,,,,,,,,,,1
5105506,1,1,1,15,1,105.50764731,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105508,1,1,1,15,1,106.51808116,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105508,1,2,1,15,1,106.51808116,15,2020,01,202001,50,,2,3,2,2,2,2,1,12,,,,,,1
5105509,1,1,1,15,1,55.308268229,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105510,1,1,1,15,1,55.308268229,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105511,1,1,1,15,1,101.74877824,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105511,1,2,1,15,1,101.74877824,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105512,1,1,1,15,1,104.62320335,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105512,1,2,1,15,1,104.62320335,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105512,1,3,1,15,1,104.62320335,15,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5105513,1,1,1,15,1,86.82001216,15,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105513,1,2,1,15,1,86.82001216,15,2020,01,202001,50,,1,5,,,,,,,,,,,,1
5105514,1,1,1,15,1,97.301731922,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105514,1,2,1,15,1,97.301731922,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105515,1,1,1,15,1,98.924025824,15,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105516,1,1,1,15,1,95.295517144,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105517,1,1,1,15,1,159.28159164,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105517,1,2,1,15,1,159.28159164,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105518,1,1,1,15,1,109.60144264,15,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5105519,1,1,1,15,1,128.18704099,15,2020,01,202001,50,6,1,2,2,2,2,1,,,,,,,1,1
5105520,1,1,1,15,1,149.06946148,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105520,1,2,1,15,1,149.06946148,15,2020,01,202001,50,,2,6,2,2,2,2,1,3,1,2,,,,1
5105521,1,1,1,15,1,64.186455346,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105522,1,1,1,15,1,204.34974004,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105522,1,2,1,15,1,204.34974004,15,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105522,1,3,1,15,1,204.34974004,15,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5105522,1,4,1,15,1,204.34974004,15,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5105523,1,1,1,15,1,159.28159164,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105523,1,2,1,15,1,159.28159164,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105524,1,1,1,15,1,55.308268229,15,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5105524,1,2,1,15,1,55.308268229,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105524,1,3,1,15,1,55.308268229,15,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105524,1,4,1,15,1,55.308268229,15,2020,01,202001,50,,4,1,,,,,,,,,,,,1
5105525,1,1,1,15,1,149.06946148,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105525,1,2,1,15,1,149.06946148,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105526,1,1,1,15,1,69.434857362,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105526,1,2,1,15,1,69.434857362,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105527,1,1,1,15,1,64.186455346,15,2020,01,202001,50,,1,6,2,2,1,,,,,,,,,1
5105528,1,1,1,15,1,111.50713859,15,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5105529,1,1,1,15,1,152.69797016,15,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105529,1,2,1,15,1,152.69797016,15,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5105530,1,1,1,15,1,110.34615664,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105530,1,2,1,15,1,110.34615664,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105530,1,3,1,15,1,110.34615664,15,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105530,1,4,1,15,1,110.34615664,15,2020,01,202001,50,,4,4,1,,,,,,,,,,,1
5105531,1,1,1,15,1,92.921540243,15,2020,01,202001,50,,1,4,2,1,,,,,,,,,,1
5105532,1,1,1,15,1,88.43236336,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105532,1,2,1,15,1,88.43236336,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105533,1,1,1,15,1,103.13367041,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105534,1,1,1,15,1,74.657930098,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105534,1,2,1,15,1,74.657930098,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105534,1,4,1,15,1,74.657930098,15,2020,01,202001,50,,4,3,2,2,2,2,2,,,,,,,1
5105535,1,1,1,15,1,68.955758265,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105536,1,1,1,15,1,139.3532317,15,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5105536,1,2,1,15,1,139.3532317,15,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105537,1,1,1,15,1,117.48130058,15,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105538,1,1,1,15,1,95.295517144,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105539,1,1,1,15,1,106.99718025,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105539,1,2,1,15,1,106.99718025,15,2020,01,202001,50,,2,6,2,1,,,,,,,,,,1
5105539,1,3,1,15,1,106.99718025,15,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5105540,1,1,1,15,1,212.57643688,15,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105540,1,2,1,15,1,212.57643688,15,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105541,1,1,1,15,1,64.186455346,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105542,1,1,1,15,1,141.7272086,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105542,1,2,1,15,1,141.7272086,15,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5105543,1,1,1,15,1,68.955758265,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105544,1,1,1,15,1,163.91299203,15,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105544,1,2,1,15,1,163.91299203,15,2020,01,202001,50,,2,3,2,2,2,2,2,,,,,,,1
5105545,1,1,1,15,1,55.308268229,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105546,1,1,1,15,1,95.774616242,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105546,1,2,1,15,1,95.774616242,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105547,1,1,1,15,1,95.295517144,15,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105548,1,1,1,15,1,95.295517144,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105549,1,1,1,15,1,56.8517446,15,2020,01,202001,50,,1,4,2,2,2,2,1,7,2,,2,,,1
5105549,1,2,1,15,1,56.8517446,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105550,1,1,1,15,1,74.126595351,15,2020,01,202001,50,,1,4,2,1,,,,,,,,,,1
5105550,1,2,1,15,1,74.126595351,15,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105550,1,3,1,15,1,74.126595351,15,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105551,1,1,1,15,1,122.2506035,15,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5105552,1,1,1,15,1,105.50764731,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105553,1,1,1,15,1,68.955758265,15,2020,01,202001,50,,1,3,1,,,,,,,,,,,1
5105554,1,1,1,15,1,128.18704099,15,2020,01,202001,50,2,1,4,2,2,2,1,,,,,,,1,1
5105555,1,1,1,15,1,68.955758265,15,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105556,1,1,1,15,1,157.45973094,15,2020,01,202001,50,,1,3,2,2,2,2,2,,,,,,,1
5105557,1,1,1,17,1,208.47941382,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105557,1,2,1,17,1,208.47941382,17,2020,01,202001,50,4,2,2,2,2,2,1,,,,,,,1,1
5105557,1,3,1,17,1,208.47941382,17,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105558,1,1,1,17,1,276.41507049,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105558,1,2,1,17,1,276.41507049,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105559,1,1,1,17,1,218.69572851,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105559,1,2,1,17,1,218.69572851,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105559,1,3,1,17,1,218.69572851,17,2020,01,202001,50,2,3,6,2,2,2,1,,,,,,,1,1
5105560,1,1,1,17,1,236.20176256,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105561,1,1,1,17,1,254.01411788,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105562,1,1,1,17,1,254.01411788,17,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5105563,1,1,1,17,1,267.86045275,17,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5105564,1,1,1,17,1,189.68046594,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105564,1,2,1,17,1,189.68046594,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105565,1,1,1,17,1,211.63591104,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105565,1,2,1,17,1,211.63591104,17,2020,01,202001,50,,2,6,1,,,,,,,,,,,1
5105565,1,3,1,17,1,211.63591104,17,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105565,1,4,1,17,1,211.63591104,17,2020,01,202001,50,,4,6,2,1,,,,,,,,,,1
5105566,1,1,1,17,1,197.54432842,17,2020,01,202001,50,,1,4,2,2,2,2,1,7,2,,2,,,1
5105567,1,1,1,17,1,251.95187149,17,2020,01,202001,50,5,1,6,2,2,2,1,,,,,,,1,1
5105567,1,2,1,17,1,251.95187149,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105568,1,1,1,17,1,188.08408878,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105568,1,2,1,17,1,188.08408878,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105569,1,1,1,17,1,199.51815142,17,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5105569,1,2,1,17,1,199.51815142,17,2020,01,202001,50,1,2,6,2,2,2,1,,,,,,,1,1
5105569,1,3,1,17,1,199.51815142,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105569,1,4,1,17,1,199.51815142,17,2020,01,202001,50,2,4,6,2,2,2,1,,,,,,,1,1
5105570,1,1,1,17,1,223.70879942,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105570,1,2,1,17,1,223.70879942,17,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
5105571,1,1,1,17,1,205.8964441,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105571,1,2,1,17,1,205.8964441,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105572,1,1,1,17,1,272.24654797,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105572,1,2,1,17,1,272.24654797,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105573,1,1,1,17,1,178.56615468,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105573,1,2,1,17,1,178.56615468,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105573,1,5,1,17,1,178.56615468,17,2020,01,202001,50,,5,4,2,2,2,2,2,,,,,,,1
5105573,1,6,1,17,1,178.56615468,17,2020,01,202001,50,,6,6,2,2,2,2,1,13,,,,,,1
5105573,1,7,1,17,1,178.56615468,17,2020,01,202001,50,,5,4,2,2,2,2,2,,,,,,,1
5105574,1,1,1,17,1,188.08408878,17,2020,01,202001,50,,1,6,2,2,2,2,1,8,2,,2,,,1
5105574,1,2,1,17,1,188.08408878,17,2020,01,202001,50,,2,6,2,2,2,2,1,11,,,,,,1
5105575,1,1,1,17,1,146.19189283,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105575,1,2,1,17,1,146.19189283,17,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105575,1,3,1,17,1,146.19189283,17,2020,01,202001,50,,3,6,2,2,2,2,1,2,2,,2,,,1
5105576,1,1,1,17,1,205.8964441,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105576,1,2,1,17,1,205.8964441,17,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
5105577,1,1,1,17,1,173.9775574,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105577,1,2,1,17,1,173.9775574,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105577,1,3,1,17,1,173.9775574,17,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105577,1,4,1,17,1,173.9775574,17,2020,01,202001,50,,4,6,2,2,2,2,2,,,,,,,1
5105578,1,1,1,17,1,149.42665463,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105578,1,2,1,17,1,149.42665463,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105579,1,1,1,17,1,180.78008422,17,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105579,1,2,1,17,1,180.78008422,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105579,1,3,1,17,1,180.78008422,17,2020,01,202001,50,,3,3,2,2,2,2,2,,,,,,,1
5105580,1,1,1,17,1,175.29174457,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105580,1,2,1,17,1,175.29174457,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105580,1,3,1,17,1,175.29174457,17,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105580,1,4,1,17,1,175.29174457,17,2020,01,202001,50,,4,4,2,2,2,2,2,,,,,,,1
5105580,1,5,1,17,1,175.29174457,17,2020,01,202001,50,,5,4,2,2,2,2,2,,,,,,,1
5105581,1,1,1,17,1,205.8964441,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105581,1,2,1,17,1,205.8964441,17,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
5105582,1,1,1,17,1,227.62322064,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105582,1,2,1,17,1,227.62322064,17,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105583,1,1,1,17,1,226.74152292,17,2020,01,202001,50,,1,6,2,2,2,2,1,8,1,2,,,,1
5105583,1,2,1,17,1,226.74152292,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105584,1,1,1,17,1,191.30165951,17,2020,01,202001,50,,1,4,2,2,2,2,1,10,,,,,,1
5105584,1,2,1,17,1,191.30165951,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105585,1,1,1,17,1,228.89775801,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105585,1,2,1,17,1,228.89775801,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105586,1,1,1,17,1,205.8964441,17,2020,01,202001,50,,1,6,2,1,,,,,,,,,,1
5105586,1,2,1,17,1,205.8964441,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105587,1,1,1,17,1,223.23712541,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105588,1,1,1,17,1,237.23917402,17,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5105588,1,2,1,17,1,237.23917402,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105588,1,3,1,17,1,237.23917402,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105589,1,1,1,17,1,166.51487492,17,2020,01,202001,50,2,1,6,2,2,2,1,,,,,,,1,1
5105589,1,3,1,17,1,166.51487492,17,2020,01,202001,50,,3,6,2,2,2,2,2,,,,,,,1
5105590,1,1,1,17,1,210.28253932,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105590,1,2,1,17,1,210.28253932,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105590,1,3,1,17,1,210.28253932,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105591,1,1,1,17,1,202.46317115,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105591,1,2,1,17,1,202.46317115,17,2020,01,202001,50,4,2,6,2,2,2,1,,,,,,,1,1
5105592,1,1,1,17,1,215.35668374,17,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5105593,1,1,1,17,1,267.86045275,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105594,1,1,1,17,1,223.23712541,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105595,1,1,1,17,1,245.43557596,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105595,1,2,1,17,1,245.43557596,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105596,1,1,1,17,1,197.54432842,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105597,1,1,1,17,1,197.54432842,17,2020,01,202001,50,,1,4,2,2,2,2,1,2,1,2,,,,1
5105598,1,1,1,17,1,203.63169565,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105598,1,2,1,17,1,203.63169565,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105598,1,3,1,17,1,203.63169565,17,2020,01,202001,50,1,3,4,2,2,2,1,,,,,,,1,1
5105599,1,1,1,17,1,197.54432842,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105600,1,1,1,17,1,178.04006703,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105600,1,2,1,17,1,178.04006703,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105600,1,3,1,17,1,178.04006703,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105600,1,4,1,17,1,178.04006703,17,2020,01,202001,50,,4,1,,,,,,,,,,,,1
5105600,1,6,1,17,1,178.04006703,17,2020,01,202001,50,,6,1,,,,,,,,,,,,1
5105601,1,1,1,17,1,246.32732473,17,2020,01,202001,50,,1,4,1,,,,,,,,,,,1
5105601,1,2,1,17,1,246.32732473,17,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105601,1,3,1,17,1,246.32732473,17,2020,01,202001,50,,3,6,2,2,2,2,2,,,,,,,1
5105601,1,4,1,17,1,246.32732473,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105602,1,1,1,17,1,185.9039295,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105602,1,2,1,17,1,185.9039295,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105602,1,4,1,17,1,185.9039295,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105602,1,5,1,17,1,185.9039295,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105603,1,1,1,17,1,188.08408878,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105603,1,2,1,17,1,188.08408878,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105604,1,1,1,17,1,236.20176256,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105605,1,1,1,17,1,217.06491091,17,2020,01,202001,50,2,1,2,2,2,2,1,,,,,,,1,1
5105605,1,2,1,17,1,217.06491091,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105606,1,1,1,17,1,205.8964441,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105606,1,2,1,17,1,205.8964441,17,2020,01,202001,50,,2,6,2,1,,,,,,,,,,1
5105607,1,1,1,17,1,205.8964441,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105607,1,2,1,17,1,205.8964441,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105608,1,1,1,17,1,172.11335838,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105608,1,2,1,17,1,172.11335838,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105608,1,3,1,17,1,172.11335838,17,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105608,1,4,1,17,1,172.11335838,17,2020,01,202001,50,,4,1,,,,,,,,,,,,1
5105608,1,5,1,17,1,172.11335838,17,2020,01,202001,50,,2,6,2,2,2,2,2,,,,,,,1
5105609,1,1,1,17,1,219.45277873,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105609,1,2,1,17,1,219.45277873,17,2020,01,202001,50,,2,4,2,1,,,,,,,,,,1
5105609,1,3,1,17,1,219.45277873,17,2020,01,202001,50,,3,4,2,1,,,,,,,,,,1
5105609,1,6,1,17,1,219.45277873,17,2020,01,202001,50,,6,6,2,2,2,2,2,,,,,,,1
5105609,1,7,1,17,1,219.45277873,17,2020,01,202001,50,,1,6,2,2,2,2,2,,,,,,,1
5105610,1,1,1,17,1,167.25558915,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105610,1,2,1,17,1,167.25558915,17,2020,01,202001,50,,2,4,2,1,,,,,,,,,,1
5105610,1,3,1,17,1,167.25558915,17,2020,01,202001,50,,3,6,2,2,2,2,2,,,,,,,1
5105611,1,1,1,17,1,243.64250152,17,2020,01,202001,50,,1,6,1,,,,,,,,,,,1
5105611,1,2,1,17,1,243.64250152,17,2020,01,202001,50,,2,4,2,2,2,2,2,,,,,,,1
5105611,1,3,1,17,1,243.64250152,17,2020,01,202001,50,,3,1,,,,,,,,,,,,1
5105611,1,4,1,17,1,243.64250152,17,2020,01,202001,50,2,4,6,2,2,2,1,,,,,,,1,1
5105612,1,1,1,17,1,189.68046594,17,2020,01,202001,50,,1,4,2,2,2,2,2,,,,,,,1
5105612,1,2,1,17,1,189.68046594,17,2020,01,202001,50,,2,1,,,,,,,,,,,,1
5105613,1,1,1,17,1,247.41409311,17,2020,01,202001,50,,1,1,,,,,,,,,,,,1
5105613,1,2,1,17,1,247.41409311,17,2020,01,202001,50,,2,4,1,,,,,,,,,,,1
